FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
070104;0000;;;7,60833;
070105;0000;;1,15217;;
070106;0000;;1,53333;;
070107;0000;;1,6625;;
070108;0000;;0,841666;;
070109;0000;;1,12083;;
070110;0000;;1,51666;;
070111;0000;;1,19167;;
070112;0000;;2,10416;;
070113;0000;;1,58333;;
070114;0000;;0,970833;;
070115;0000;;0,979166;;
070116;0000;;1,125;;
070117;0000;;0,527272;;
070118;0000;;0,379166;;
070119;0000;;0,916666;;
070120;0000;;1,70416;;
070121;0000;;1,2375;;
070122;0000;;1,21667;;
070123;0000;;1,7;;
070124;0000;;1,82174;;
070125;0000;;1,14583;;
070126;0000;;1,10416;;
070127;0000;;1,85416;;
070128;0000;;0,808332;;
070129;0000;;1,45416;;
070130;0000;;2,32083;;
070131;0000;;2,40833;;
070201;0000;;2,71666;;
070202;0000;;1,18636;;
070203;0000;;0,583332;;
070204;0000;;0,399999;;
070205;0000;;0,933332;;
070206;0000;;2,07916;;
070207;0000;;2,72916;;
070208;0000;;3,08749;;
070209;0000;;3,56666;;
070210;0000;;8,0652;;
070211;0000;;4,37916;;
070212;0000;;3,2375;;
070213;0000;;4,41666;;
070214;0000;;3,71666;;
070215;0000;;4,62999;;
070216;0000;;4,39565;;
070217;0000;;3,49166;;
070218;0000;;1,73333;;
070219;0000;;3,45;;
070220;0000;;2,46666;;
070221;0000;;1,74166;;
070222;0000;;4,57499;;
070223;0000;;4,96249;;
070224;0000;;3,4625;;
070225;0000;;1,59167;;
070226;0000;;1,8875;;
070227;0000;;3,13333;;
070228;0000;;3,67916;;
070301;0000;;3,27083;;
070302;0000;;4,39545;;
070303;0000;;2,45416;;
070304;0000;;1,8875;;
070305;0000;;4,85651;;
070306;0000;;2,0875;;
070307;0000;;3,55416;;
070308;0000;;4,82082;;
070309;0000;;4,90833;;
070310;0000;;3,80833;;
070311;0000;;4,82082;;
070312;0000;;4,67916;;
070313;0000;;5,51249;;
070314;0000;;6,51665;;
070315;0000;;4,69166;;
070316;0000;;4,04782;;
070317;0000;;3,0875;;
070318;0000;;1,39583;;
070319;0000;;2,34583;;
070320;0000;;5,69999;;
070321;0000;;4,35416;;
070322;0000;;4,17825;;
070323;0000;;4,76249;;
070324;0000;;3,44166;;
070325;0000;;2,33913;;
070326;0000;;4,54583;;
070327;0000;;5,96249;;
070328;0000;;7,73333;;
070329;0000;;5,23332;;
070330;0000;;4,65833;;
070331;0000;;6,74999;;
070401;0000;;5,43636;;
070402;0000;;6,32499;;
070403;0000;;5,575;;
070404;0000;;5,89999;;
070405;0000;;2,53333;;
070406;0000;;3,12083;;
070407;0000;;4,06249;;
070408;0000;;4,30833;;
070409;0000;;8,70415;;
070410;0000;;6,10832;;
070411;0000;;5,44582;;
070412;0000;;8,07082;;
070413;0000;;5,86249;;
070414;0000;;6,53477;;
070415;0000;;6,80416;;
070416;0000;;6,00869;;
070417;0000;;6,76665;;
070418;0000;;7,99583;;
070419;0000;;9,39998;;
070420;0000;;7,41666;;
070421;0000;;7,54582;;
070422;0000;;6,69166;;
070423;0000;;9,42499;;
070424;0000;;7,92499;;
070425;0000;;11,2417;;
070426;0000;;8,53333;;
070427;0000;;11,1125;;
070428;0000;;7,99165;;
070429;0000;;7,27499;;
070430;0000;;5,3;;
070501;0000;;3,70833;;
070502;0000;;8,00832;;
070503;0000;;11,7125;;
070504;0000;;5,46363;;
070505;0000;;7,22916;;
070506;0000;;9,67499;;
070507;0000;;10,7708;;
070508;0000;;9,05415;;
070509;0000;;6,31249;;
070510;0000;;8,74582;;
070511;0000;;6,98749;;
070512;0000;;13,1875;;
070513;0000;;10,2;;
070514;0000;;10,025;;
070515;0000;;9,91249;;
070516;0000;;10,6792;;
070517;0000;;8,81665;;
070518;0000;;5,67499;;
070519;0000;;5,36521;;
070520;0000;;3,89999;;
070521;0000;;5,10832;;
070522;0000;;8,92915;;
070523;0000;;9,76248;;
070524;0000;;7,69582;;
070525;0000;;10,2458;;
070526;0000;;13,0791;;
070527;0000;;10,7958;;
070528;0000;;20,2625;;
070529;0000;;13,9541;;
070530;0000;;6,96249;;
070531;0000;;3,92083;;
070601;0000;;7,8913;;
070602;0000;;11,4541;;
070603;0000;;6,68333;;
070604;0000;;8,74165;;
070605;0000;;6,64583;;
070606;0000;;10,3792;;
070607;0000;;6,79583;;
070608;0000;;8,02083;;
070609;0000;;6,97916;;
070610;0000;;8,47083;;
070611;0000;;4,36666;;
070612;0000;;12,025;;
070613;0000;;10,5583;;
070614;0000;;11,1792;;
070615;0000;;14,5591;;
070616;0000;;7,88749;;
070617;0000;;10,8875;;
070618;0000;;12,1875;;
070619;0000;;6,99583;;
070620;0000;;2,59583;;
070621;0000;;3,25416;;
070622;0000;;4,99166;;
070623;0000;;9,22499;;
070624;0000;;9,05832;;
070625;0000;;13,7666;;
070626;0000;;8,1909;;
070627;0000;;13,95;;
070628;0000;;16,0708;;
070629;0000;;14,9208;;
070630;0000;;8,84166;;
070701;0000;;6,54582;;
070702;0000;;8,63748;;
070703;0000;;9,22499;;
070704;0000;;5,55;;
070705;0000;;8,13332;;
070706;0000;;9,12082;;
070707;0000;;11,1917;;
070708;0000;;10,6042;;
070709;0000;;13,7542;;
070710;0000;;13,5083;;
070711;0000;;18,1217;;
070712;0000;;8,67082;;
070713;0000;;8,42082;;
070714;0000;;10,675;;
070715;0000;;6,55416;;
070716;0000;;7,82082;;
070717;0000;;4,14166;;
070718;0000;;8,59166;;
070719;0000;;3,11666;;
070720;0000;;5,95416;;
070721;0000;;7,30833;;
070722;0000;;4,04583;;
070723;0000;;5,81249;;
070724;0000;;8,33749;;
070725;0000;;5,89999;;
070726;0000;;5,92916;;
070727;0000;;8,00415;;
070728;0000;;10,2542;;
070729;0000;;8,52916;;
070730;0000;;9,81665;;
070731;0000;;12,6583;;
070801;0000;;12,2167;;
070802;0000;;3,94545;;
070803;0000;;16,6583;;
070804;0000;;13,5833;;
070805;0000;;8,98419;;
070806;0000;;8,38748;;
070807;0000;;11,5583;;
070808;0000;;12,95;;
070809;0000;;15,6541;;
070810;0000;;13,0042;;
070811;0000;;15,7166;;
070812;0000;;2,99583;;
070813;0000;;13,6625;;
070814;0000;;7,53749;;
070815;0000;;6,37499;;
070816;0000;;10,9541;;
070817;0000;;14,8454;;
070818;0000;;13,5166;;
070819;0000;;12,0042;;
070820;0000;;14,7625;;
070821;0000;;10,0667;;
070822;0000;;8,41249;;
070823;0000;;9,59999;;
070824;0000;;11,2833;;
070825;0000;;11,3708;;
070826;0000;;8,83331;;
070827;0000;;8,65416;;
070828;0000;;11,6333;;
070829;0000;;7,16666;;
070830;0000;;5,99564;;
070831;0000;;8,19165;;
070901;0000;;5,22499;;
070902;0000;;3,04583;;
070903;0000;;3,2375;;
070904;0000;;2,7375;;
070905;0000;;6,04583;;
070906;0000;;10,6583;;
070907;0000;;10,5;;
070908;0000;;5,02916;;
070909;0000;;6,42916;;
070910;0000;;6,34999;;
070911;0000;;6,17499;;
070912;0000;;7,80416;;
070913;0000;;5,63749;;
070914;0000;;10,8864;;
070915;0000;;9,44165;;
070916;0000;;8,45415;;
070917;0000;;8,50832;;
070918;0000;;5,6125;;
070919;0000;;7,94166;;
070920;0000;;5,99999;;
070921;0000;;6,44582;;
070922;0000;;7,84583;;
070923;0000;;7,65416;;
070924;0000;;7,175;;
070925;0000;;5,925;;
070926;0000;;5,425;;
070927;0000;;5,19565;;
070928;0000;;5,07499;;
070929;0000;;5,99583;;
070930;0000;;4,06249;;
071001;0000;;5,12916;;
071002;0000;;4,71249;;
071003;0000;;5,49166;;
071004;0000;;5,92915;;
071005;0000;;5,09166;;
071006;0000;;5,99999;;
071007;0000;;4,00416;;
071008;0000;;4,75416;;
071009;0000;;6,07915;;
071010;0000;;3,13333;;
071011;0000;;4,07916;;
071012;0000;;3,275;;
071013;0000;;4,84583;;
071014;0000;;2,22499;;
071015;0000;;1,6375;;
071016;0000;;2,94583;;
071017;0000;;2,74166;;
071018;0000;;5,62499;;
071019;0000;;4,77391;;
071020;0000;;2,49166;;
071021;0000;;1,69166;;
071022;0000;;3,39565;;
071023;0000;;7,45415;;
071024;0000;;4,29582;;
071025;0000;;2,58261;;
071026;0000;;3,53749;;
071027;0000;;4,87499;;
071028;0000;;2,09999;;
071029;0000;;3,92083;;
071030;0000;;4,3;;
071031;0000;;2,525;;
071101;0000;;2,53333;;
071102;0000;;1,65652;;
071103;0000;;1,5875;;
071104;0000;;1,99166;;
071105;0000;;1,7;;
071106;0000;;2,94166;;
071107;0000;;2,80833;;
071108;0000;;2,2;;
071109;0000;;3,41666;;
071110;0000;;2,20555;;
071111;0000;;;0;
071112;0000;;;6,59999;
071113;0000;;3,9375;;
071114;0000;;3,42916;;
071115;0000;;4,96818;;
071116;0000;;4,0125;;
071117;0000;;2,7625;;
071118;0000;;2,59166;;
071119;0000;;2,40416;;
071120;0000;;2,44166;;
071121;0000;;1,625;;
071122;0000;;1,7375;;
071123;0000;;2,325;;
071124;0000;;1,15833;;
071125;0000;;0,899999;;
071126;0000;;1,70833;;
071127;0000;;2,73333;;
071128;0000;;1,91666;;
071129;0000;;3,79583;;
071130;0000;;4,07391;;
071201;0000;;3,87916;;
071202;0000;;1,87083;;
071203;0000;;2,39166;;
071204;0000;;2,05833;;
071205;0000;;1,85416;;
071206;0000;;3,19583;;
071207;0000;;1,3375;;
071208;0000;;2,1375;;
071209;0000;;3,68333;;
071210;0000;;3,82083;;
071211;0000;;2,37916;;
071212;0000;;1,67083;;
071213;0000;;2,55833;;
071214;0000;;3,57826;;
071215;0000;;1,68333;;
071216;0000;;1,3;;
071217;0000;;0,616666;;
071218;0000;;0,987499;;
071219;0000;;0,833332;;
071220;0000;;1,15417;;
071221;0000;;2,08333;;
071222;0000;;2,4125;;
071223;0000;;1,66666;;
071224;0000;;3,47916;;
071225;0000;;1,95;;
071226;0000;;1,39166;;
071227;0000;;3,31739;;
071228;0000;;2,07916;;
071229;0000;;1,13333;;
071230;0000;;1,79583;;
071231;0000;;2,46666;;
080101;0000;;1,37083;;
080102;0000;;1,575;;
080103;0000;;1,8875;;
080104;0000;;2,15;;
080105;0000;;1,7875;;
080106;0000;;0,691666;;
080107;0000;;1,6;;
080108;0000;;2,56666;;
080109;0000;;3,54166;;
080110;0000;;3,425;;
080111;0000;;3,73333;;
080112;0000;;4,49999;;
080113;0000;;2,62916;;
080114;0000;;2,75416;;
080115;0000;;2,43333;;
080116;0000;;1,98333;;
080117;0000;;2,3125;;
080118;0000;;2,02083;;
080119;0000;;1,01111;;
080120;0000;;0,904165;;
080121;0000;;1,54166;;
080122;0000;;2,55;;
080123;0000;;4,17083;;
080124;0000;;2,7375;;
080125;0000;;3,2913;;
080126;0000;;1,14583;;
080127;0000;;1,09167;;
080128;0000;;3,25416;;
080129;0000;;5,30833;;
080130;0000;;1,37083;;
080131;0000;;1,90417;;
080201;0000;;1,59167;;
080202;0000;;4,12083;;
080203;0000;;3,00869;;
080204;0000;;1,50833;;
080205;0000;;2,69583;;
080206;0000;;;;
080207;0000;;2,69166;;
080208;0000;;1,71818;;
080209;0000;;1,95;;
080210;0000;;2,1;;
080211;0000;;2,02916;;
080212;0000;;1,70833;;
080213;0000;;2,45416;;
080214;0000;;2,59999;;
080215;0000;;2,41666;;
080216;0000;;2,76666;;
080217;0000;;3,04583;;
080218;0000;;1,95833;;
080219;0000;;2,5;;
080220;0000;;2,2875;;
080221;0000;;1,82916;;
080222;0000;;2,2625;;
080223;0000;;2,93333;;
080224;0000;;2,61666;;
080225;0000;;2,34166;;
080226;0000;;1,64583;;
080227;0000;;1,87917;;
080228;0000;;3,35833;;
080229;0000;;2,525;;
080301;0000;;3,34583;;
080302;0000;;3,83333;;
080303;0000;;4,03912;;
080304;0000;;2,3375;;
080305;0000;;3,17083;;
080306;0000;;5,44582;;
080307;0000;;6,90416;;
080308;0000;;4,43333;;
080309;0000;;3,15416;;
080310;0000;;6,31249;;
080311;0000;;3,77916;;
080312;0000;;4,77499;;
080313;0000;;5,59583;;
080314;0000;;7,66521;;
080315;0000;;3,95;;
080316;0000;;4,97916;;
080317;0000;;4,96249;;
080318;0000;;5,64583;;
080319;0000;;5,25454;;
080320;0000;;5,47499;;
080321;0000;;3,425;;
080322;0000;;5,60416;;
080323;0000;;5,16249;;
080324;0000;;5,33332;;
080325;0000;;8,16249;;
080326;0000;;4,70833;;
080327;0000;;5,4875;;
080328;0000;;7,87083;;
080329;0000;;9,55415;;
080330;0000;;7,19999;;
080331;0000;;6,65416;;
080401;0000;;5,35833;;
080402;0000;;5,79582;;
080403;0000;;5,59999;;
080404;0000;;4,63477;;
080405;0000;;5,18332;;
080406;0000;;5,65833;;
080407;0000;;5,68333;;
080408;0000;;8,25832;;
080409;0000;;6,175;;
080410;0000;;6,67916;;
080411;0000;;7,75832;;
080412;0000;;7,92082;;
080413;0000;;7,85416;;
080414;0000;;7,15833;;
080415;0000;;7,19999;;
080416;0000;;12,0166;;
080417;0000;;5,47499;;
080418;0000;;7,35416;;
080419;0000;;7,43333;;
080420;0000;;4,60833;;
080421;0000;;7,29047;;
080422;0000;;5,92916;;
080423;0000;;7,17916;;
080424;0000;;9,28333;;
080425;0000;;8,50832;;
080426;0000;;10,4917;;
080427;0000;;7,84583;;
080428;0000;;11,1416;;
080429;0000;;10,2625;;
080430;0000;;10,9478;;
080501;0000;;12,8583;;
080502;0000;;;;
080503;0000;;13,6095;;
080504;0000;;7,46249;;
080505;0000;;7,05416;;
080506;0000;;10,375;;
080507;0000;;9,41249;;
080508;0000;;9,30832;;
080509;0000;;8,48332;;
080510;0000;;7,89583;;
080511;0000;;7,57368;;
080512;0000;;8,08749;;
080513;0000;;5,49999;;
080514;0000;;2,59999;;
080515;0000;;3,125;;
080516;0000;;2,40833;;
080517;0000;;0,679166;;
080518;0000;;1,17916;;
080519;0000;;2,41666;;
080520;0000;;0,633332;;
080521;0000;;1,125;;
080522;0000;;0,487499;;
080523;0000;;;;
080524;0000;;;;
080525;0000;;;;
080526;0000;;;;
080527;0000;;;;
080528;0000;;;;
080529;0000;;;;
080530;0000;;;;
080531;0000;;;;
080601;0000;;;;
080602;0000;;;;
080603;0000;;;;
080604;0000;;;;
080605;0000;;;;
080606;0000;;;;
080607;0000;;;;
080608;0000;;;;
080609;0000;;;;
080610;0000;;;;
080611;0000;;;;
080612;0000;;;;
080613;0000;;;;
080614;0000;;10,2333;;
080615;0000;;11,8291;;
080616;0000;;13,675;;
080617;0000;;9,82082;;
080618;0000;;8,87082;;
080619;0000;;10,9913;;
080620;0000;;16,1833;;
080621;0000;;12,4375;;
080622;0000;;6,60416;;
080623;0000;;13,95;;
080624;0000;;13,7333;;
080625;0000;;13,3125;;
080626;0000;;11,0125;;
080627;0000;;8,62082;;
080628;0000;;9,42499;;
080629;0000;;8,15237;;
080630;0000;;7,31666;;
080701;0000;;8,94165;;
080702;0000;;11,6667;;
080703;0000;;10,4375;;
080704;0000;;2,84348;;
080705;0000;;4,64999;;
080706;0000;;9,19582;;
080707;0000;;8,72083;;
080708;0000;;13,1792;;
080709;0000;;12,85;;
080710;0000;;4,25416;;
080711;0000;;3,89166;;
080712;0000;;5,89166;;
080713;0000;;2,6375;;
080714;0000;;2,6875;;
080715;0000;;2,00416;;
080716;0000;;1,3625;;
080717;0000;;7,43749;;
080718;0000;;13,5652;;
080719;0000;;10,4333;;
080720;0000;;10,7611;;
080721;0000;;7,06249;;
080722;0000;;8,25832;;
080723;0000;;9,28333;;
080724;0000;;12,5833;;
080725;0000;;9,52499;;
080726;0000;;10,6458;;
080727;0000;;5,85833;;
080728;0000;;10,3417;;
080729;0000;;17,7958;;
080730;0000;;13,3291;;
080731;0000;;10,4;;
080801;0000;;6,73912;;
080802;0000;;7,26666;;
080803;0000;;6,14999;;
080804;0000;;8,14583;;
080805;0000;;4,84166;;
080806;0000;;3,01666;;
080807;0000;;12,4917;;
080808;0000;;13,15;;
080809;0000;;10,2333;;
080810;0000;;2,2625;;
080811;0000;;7,52916;;
080812;0000;;10,4208;;
080813;0000;;12,8916;;
080814;0000;;6,29999;;
080815;0000;;2,08333;;
080816;0000;;6,82915;;
080817;0000;;8,38748;;
080818;0000;;9,84999;;
080819;0000;;13,4083;;
080820;0000;;8,67499;;
080821;0000;;11,9167;;
080822;0000;;9,60832;;
080823;0000;;9,11665;;
080824;0000;;2,56666;;
080825;0000;;2,05;;
080826;0000;;4,70416;;
080827;0000;;4,84999;;
080828;0000;;3,5;;
080829;0000;;7,93333;;
080830;0000;;3,53333;;
080831;0000;;3,44583;;
080901;0000;;3,97083;;
080902;0000;;8,37915;;
080903;0000;;8,46249;;
080904;0000;;10,3958;;
080905;0000;;10,9;;
080906;0000;;6,89999;;
080907;0000;;7,22499;;
080908;0000;;11,0166;;
080909;0000;;9,32498;;
080910;0000;;4,45833;;
080911;0000;;8,05832;;
080912;0000;;9,90416;;
080913;0000;;10,3333;;
080914;0000;;6,49583;;
080915;0000;;6,44582;;
080916;0000;;4,82499;;
080917;0000;;6,12083;;
080918;0000;;3,46249;;
080919;0000;;3,79583;;
080920;0000;;;;
080921;0000;;7,92271;;
080922;0000;;4,35832;;
080923;0000;;4,3875;;
080924;0000;;4,63332;;
080925;0000;;4,09999;;
080926;0000;;5,95651;;
080927;0000;;3,33333;;
080928;0000;;3,49166;;
080929;0000;;4,12916;;
080930;0000;;5,65217;;
081001;0000;;3,67083;;
081002;0000;;5,46666;;
081003;0000;;7,59564;;
081004;0000;;5,80415;;
081005;0000;;6,29166;;
081006;0000;;5,54166;;
081007;0000;;5,27916;;
081008;0000;;2,28333;;
081009;0000;;1,53478;;
081010;0000;;2,55416;;
081011;0000;;7,13749;;
081012;0000;;5,63332;;
081013;0000;;4,7;;
081014;0000;;3,56666;;
081015;0000;;3,75;;
081016;0000;;3,59166;;
081017;0000;;4,08333;;
081018;0000;;2,23333;;
081019;0000;;2,21666;;
081020;0000;;3,94166;;
081021;0000;;4,58749;;
081022;0000;;5,45833;;
081023;0000;;4,68749;;
081024;0000;;1,73478;;
081025;0000;;1,91666;;
081026;0000;;2,0125;;
081027;0000;;2,40833;;
081028;0000;;2,97916;;
081029;0000;;2,4375;;
081030;0000;;1,68333;;
081031;0000;;0,816666;;
081101;0000;;1,0875;;
081102;0000;;1,81666;;
081103;0000;;1,49166;;
081104;0000;;1,94166;;
081105;0000;;2,8875;;
081106;0000;;3,40833;;
081107;0000;;3,17272;;
081108;0000;;3,33749;;
081109;0000;;4,14999;;
081110;0000;;2,55;;
081111;0000;;2,49583;;
081112;0000;;2,43333;;
081113;0000;;2,29583;;
081114;0000;;3,44583;;
081115;0000;;4,6375;;
081116;0000;;2,80416;;
081117;0000;;2,35416;;
081118;0000;;2,34583;;
081119;0000;;2,325;;
081120;0000;;2,74166;;
081121;0000;;4,59999;;
081122;0000;;4,68333;;
081123;0000;;2,45416;;
081124;0000;;3,45;;
081125;0000;;2,05833;;
081126;0000;;2,50833;;
081127;0000;;2,425;;
081128;0000;;5,51249;;
081129;0000;;2,76666;;
081130;0000;;2,75416;;
081201;0000;;4,64999;;
081202;0000;;1,7875;;
081203;0000;;2,54166;;
081204;0000;;2,90454;;
081205;0000;;3,47916;;
081206;0000;;1,625;;
081207;0000;;2,7625;;
081208;0000;;1,66666;;
081209;0000;;1,82916;;
081210;0000;;2,59583;;
081211;0000;;2,80526;;
081212;0000;;2,325;;
081213;0000;;2,40833;;
081214;0000;;1,4625;;
081215;0000;;1,79583;;
081216;0000;;2,375;;
081217;0000;;2,69166;;
081218;0000;;1,975;;
081219;0000;;3,49166;;
081220;0000;;4,01666;;
081221;0000;;3,0375;;
081222;0000;;2,44166;;
081223;0000;;1,72083;;
081224;0000;;1,825;;
081225;0000;;1,62609;;
081226;0000;;1,025;;
081227;0000;;1,46667;;
081228;0000;;2,74166;;
081229;0000;;2,8625;;
081230;0000;;2,7;;
081231;0000;;2,3875;;
090101;0000;;0,849998;;
090102;0000;;1,5125;;
090103;0000;;1,2375;;
090104;0000;;0,754166;;
090105;0000;;1,6625;;
090106;0000;;2,04583;;
090107;0000;;2,07083;;
090108;0000;;2,05416;;
090109;0000;;;;
090110;0000;;;;
090111;0000;;;;
090112;0000;;;;
090113;0000;;;;
090114;0000;;;;
090115;0000;;;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;;;
090121;0000;;;;
090122;0000;;;;
090123;0000;;;;
090124;0000;;;;
090125;0000;;;;
090126;0000;;;;
090127;0000;;;;
090128;0000;;;;
090129;0000;;;;
090130;0000;;;;
090131;0000;;;;
090201;0000;;;;
090202;0000;;;;
090203;0000;;;;
090204;0000;;;;
090205;0000;;;;
090206;0000;;3,99999;;
090207;0000;;2,2125;;
090208;0000;;2,59583;;
090209;0000;;2,19583;;
090210;0000;;1,62917;;
090211;0000;;3,40416;;
090212;0000;;2,08333;;
090213;0000;;1,7625;;
090214;0000;;2,31666;;
090215;0000;;0,820832;;
090216;0000;;4,69166;;
090217;0000;;4,10416;;
090218;0000;;2,875;;
090219;0000;;2,99166;;
090220;0000;;4,21304;;
090221;0000;;2,49583;;
090222;0000;;2,7125;;
090223;0000;;2,84999;;
090224;0000;;3,09999;;
090225;0000;;3,93333;;
090226;0000;;2,57083;;
090227;0000;;4,075;;
090228;0000;;2,47499;;
090301;0000;;2,67083;;
090302;0000;;3,37916;;
090303;0000;;4,14166;;
090304;0000;;6,83333;;
090305;0000;;4,91249;;
090306;0000;;7,20416;;
090307;0000;;7,46249;;
090308;0000;;3,73333;;
090309;0000;;3,57916;;
090310;0000;;2,25833;;
090311;0000;;2,62083;;
090312;0000;;3,00833;;
090313;0000;;5,97499;;
090314;0000;;4,03181;;
090315;0000;;6,75833;;
090316;0000;;6,16249;;
090317;0000;;5,3;;
090318;0000;;4,09166;;
090319;0000;;3,475;;
090320;0000;;6,175;;
090321;0000;;5,17082;;
090322;0000;;4,94999;;
090323;0000;;3,625;;
090324;0000;;5,55833;;
090325;0000;;3,09583;;
090326;0000;;4,34999;;
090327;0000;;7,09564;;
090328;0000;;3,60833;;
090329;0000;;4,08749;;
090330;0000;;6,98332;;
090331;0000;;9,64165;;
090401;0000;;6,99999;;
090402;0000;;2,875;;
090403;0000;;;;
090404;0000;;5,54166;;
090405;0000;;5,71249;;
090406;0000;;6,29582;;
090407;0000;;4,68749;;
090408;0000;;4,89999;;
090409;0000;;5,99999;;
090410;0000;;3,25833;;
090411;0000;;3,17083;;
090412;0000;;4,54583;;
090413;0000;;7,62916;;
090414;0000;;7,44999;;
090415;0000;;5,1125;;
090416;0000;;10,919;;
090417;0000;;;8,68178;
090418;0000;;5,68333;;
090419;0000;;4,3;;
090420;0000;;7,94582;;
090421;0000;;9,42915;;
090422;0000;;;5,82861;
090423;0000;;;;
090424;0000;;12,7625;;
090425;0000;;9,59166;;
090426;0000;;8,02916;;
090427;0000;;9,92082;;
090428;0000;;10,425;;
090429;0000;;11,1375;;
090430;0000;;10,1625;;
090501;0000;;10,0916;;
090502;0000;;6,58694;;
090503;0000;;7,54583;;
090504;0000;;10,7917;;
090505;0000;;9,67499;;
090506;0000;;11,4958;;
090507;0000;;11,7958;;
090508;0000;;;10,868;
090509;0000;;;13,0676;
090510;0000;;;9,11229;
090511;0000;;;14,1225;
090512;0000;;;20,9955;
090513;0000;;;28,0942;
090514;0000;;;47,0785;
090515;0000;;;16,6605;
090516;0000;;;;
090517;0000;;;;
090518;0000;;;;
090519;0000;;;18,4375;
090520;0000;;;;
090521;0000;;;;
090522;0000;;;;
090523;0000;;;;
090524;0000;;;;
090525;0000;;;;
090526;0000;;;;
090527;0000;;;;
090528;0000;;;;
090529;0000;;;;
090530;0000;;;;
090531;0000;;;;
090601;0000;;;;
090602;0000;;;;
090603;0000;;;;
090604;0000;;;;
090605;0000;;;;
090606;0000;;;;
090607;0000;;;;
090608;0000;;;;
090609;0000;;;;
090610;0000;;;;
090611;0000;;;;
090612;0000;;;;
090613;0000;;;;
090614;0000;;;;
090615;0000;;;;
090616;0000;;;;
090617;0000;;;;
090618;0000;;;;
090619;0000;;;;
090620;0000;;;;
090621;0000;;;;
090622;0000;;;;
090623;0000;;;;
090624;0000;;;;
090625;0000;;;;
090626;0000;;;;
090627;0000;;;;
090628;0000;;;;
090629;0000;;;;
090630;0000;;;;
090701;0000;;;;
090702;0000;;;;
090703;0000;;;;
090704;0000;;;;
090705;0000;;;;
090706;0000;;;;
090707;0000;;;;
090708;0000;;;;
090709;0000;;;;
090710;0000;;;;
090711;0000;;;;
090712;0000;;;;
090713;0000;;;;
090714;0000;;;;
090715;0000;;;;
090716;0000;;;;
090717;0000;;;;
090718;0000;;;;
090719;0000;;;;
090720;0000;;;;
090721;0000;;;;
090722;0000;;;;
090723;0000;;;;
090724;0000;;;;
090725;0000;;;;
090726;0000;;;;
090727;0000;;;;
090728;0000;;;;
090729;0000;;;;
090730;0000;;;;
090731;0000;;;;
090801;0000;;;;
090802;0000;;;;
090803;0000;;;;
090804;0000;;;;
090805;0000;;;;
090806;0000;;;;
090807;0000;;;;
090808;0000;;;;
090809;0000;;;;
090810;0000;;;;
090811;0000;;;;
090812;0000;;;;
090813;0000;;;;
090814;0000;;;;
090815;0000;;;;
090816;0000;;;;
090817;0000;;;;
090818;0000;;;;
090819;0000;;;;
090820;0000;;;;
090821;0000;;;;
090822;0000;;;;
090823;0000;;;;
090824;0000;;;;
090825;0000;;;;
090826;0000;;;;
090827;0000;;;;
090828;0000;;;;
090829;0000;;;;
090830;0000;;;;
090831;0000;;;;
090901;0000;;;;
090902;0000;;;;
090903;0000;;;;
090904;0000;;;;
090905;0000;;;;
090906;0000;;;;
090907;0000;;;;
090908;0000;;;;
090909;0000;;;;
090910;0000;;;;
090911;0000;;;;
090912;0000;;;;
090913;0000;;;;
090914;0000;;;;
090915;0000;;;;
090916;0000;;;;
090917;0000;;;;
090918;0000;;;;
090919;0000;;;;
090920;0000;;;;
090921;0000;;;;
090922;0000;;;;
090923;0000;;;;
090924;0000;;;;
090925;0000;;;;
090926;0000;;;;
090927;0000;;;;
090928;0000;;;;
090929;0000;;;;
090930;0000;;;;
091001;0000;;;;
091002;0000;;;;
091003;0000;;;;
091004;0000;;;;
091005;0000;;;;
091006;0000;;;;
091007;0000;;;;
091008;0000;;;;
091009;0000;;;;
091010;0000;;;;
091011;0000;;;;
091012;0000;;;;
091013;0000;;;;
091014;0000;;;;
091015;0000;;;;
091016;0000;;;;
091017;0000;;;;
091018;0000;;;;
091019;0000;;;;
091020;0000;;;;
091021;0000;;;;
091022;0000;;;;
091023;0000;;;;
091024;0000;;;;
091025;0000;;;;
091026;0000;;;;
091027;0000;;;;
091028;0000;;;;
091029;0000;;;;
091030;0000;;;;
091031;0000;;;;
091101;0000;;;;
091102;0000;;;;
091103;0000;;;;
091104;0000;;;;
091105;0000;;;;
091106;0000;;;;
091107;0000;;;;
091108;0000;;;;
091109;0000;;;;
091110;0000;;;;
091111;0000;;;;
091112;0000;;;;
091113;0000;;;;
091114;0000;;;;
091115;0000;;;;
091116;0000;;;;
091117;0000;;;;
091118;0000;;;;
091119;0000;;;;
091120;0000;;;;
091121;0000;;;;
091122;0000;;;;
091123;0000;;;;
091124;0000;;;;
091125;0000;;;;
091126;0000;;;;
091127;0000;;;;
091128;0000;;;;
091129;0000;;;;
091130;0000;;;;
091201;0000;;;;
091202;0000;;;;
091203;0000;;;;
091204;0000;;;;
091205;0000;;;;
091206;0000;;;;
091207;0000;;;;
091208;0000;;;;
091209;0000;;;;
091210;0000;;;;
091211;0000;;;;
091212;0000;;;;
091213;0000;;;;
091214;0000;;;;
091215;0000;;;;
091216;0000;;;;
091217;0000;;;;
