FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
070102;0000;;3,2;;
070103;0000;;3,01904;;
070104;0000;;;8,89581;
070105;0000;;2,62608;;
070106;0000;;2,59166;;
070107;0000;;3,30833;;
070108;0000;;1,71667;;
070109;0000;;2,375;;
070110;0000;;2,26666;;
070111;0000;;2,09583;;
070112;0000;;3,77499;;
070113;0000;;2,5625;;
070114;0000;;1,8375;;
070115;0000;;2,23333;;
070116;0000;;2,6875;;
070117;0000;;2,03636;;
070118;0000;;2,42083;;
070119;0000;;3,84999;;
070120;0000;;3,7375;;
070121;0000;;2,51666;;
070122;0000;;2,78333;;
070123;0000;;6,34583;;
070124;0000;;4,31738;;
070125;0000;;3,10833;;
070126;0000;;3,07083;;
070127;0000;;5,89166;;
070128;0000;;1,9;;
070129;0000;;3,45833;;
070130;0000;;4,24583;;
070131;0000;;4,94166;;
070201;0000;;6,96666;;
070202;0000;;1,80454;;
070203;0000;;1,55833;;
070204;0000;;0,974998;;
070205;0000;;2,40833;;
070206;0000;;3,875;;
070207;0000;;6,47916;;
070208;0000;;4,95833;;
070209;0000;;5,12083;;
070210;0000;;15,3565;;
070211;0000;;7,95;;
070212;0000;;4,23333;;
070213;0000;;6,04583;;
070214;0000;;8,33749;;
070215;0000;;6,02;;
070216;0000;;13,6304;;
070217;0000;;7,22499;;
070218;0000;;2,04583;;
070219;0000;;7,76249;;
070220;0000;;4,14583;;
070221;0000;;2,375;;
070222;0000;;8,13332;;
070223;0000;;12,1167;;
070224;0000;;10,9208;;
070225;0000;;1,7375;;
070226;0000;;2,62083;;
070227;0000;;5,01249;;
070228;0000;;5,77083;;
070301;0000;;5,14582;;
070302;0000;;8,09999;;
070303;0000;;3,67083;;
070304;0000;;2,4875;;
070305;0000;;10,2;;
070306;0000;;3,85416;;
070307;0000;;5,84166;;
070308;0000;;10,4583;;
070309;0000;;16,6041;;
070310;0000;;9,41666;;
070311;0000;;7,74583;;
070312;0000;;8,18332;;
070313;0000;;8,32915;;
070314;0000;;16,5708;;
070315;0000;;11,7875;;
070316;0000;;6,93478;;
070317;0000;;5,10416;;
070318;0000;;2,65416;;
070319;0000;;4,63332;;
070320;0000;;9,11665;;
070321;0000;;7,15416;;
070322;0000;;6,05216;;
070323;0000;;9,29999;;
070324;0000;;5,96666;;
070325;0000;;3,36956;;
070326;0000;;6,56666;;
070327;0000;;12,1;;
070328;0000;;21,8167;;
070329;0000;;8,27916;;
070330;0000;;7,86249;;
070331;0000;;27,075;;
070401;0000;;13,1636;;
070402;0000;;13,05;;
070403;0000;;8,84999;;
070404;0000;;11,375;;
070405;0000;;4,59583;;
070406;0000;;5,17916;;
070407;0000;;5,89999;;
070408;0000;;5,69166;;
070409;0000;;14,0542;;
070410;0000;;13,4583;;
070411;0000;;7,97083;;
070412;0000;;22,3916;;
070413;0000;;11,1541;;
070414;0000;;18,1087;;
070415;0000;;13,9875;;
070416;0000;;8,82173;;
070417;0000;;14,5083;;
070418;0000;;12,1375;;
070419;0000;;28,5375;;
070420;0000;;20,1541;;
070421;0000;;10,1833;;
070422;0000;;11,775;;
070423;0000;;26,0916;;
070424;0000;;13,9291;;
070425;0000;;26,1;;
070426;0000;;17,475;;
070427;0000;;48,4041;;
070428;0000;;21,1041;;
070429;0000;;8,42082;;
070430;0000;;6,51249;;
070501;0000;;4,49999;;
070502;0000;;16,2083;;
070503;0000;;24,325;;
070504;0000;;8,8909;;
070505;0000;;21,7041;;
070506;0000;;20,4708;;
070507;0000;;20,8791;;
070508;0000;;17,8541;;
070509;0000;;12,0583;;
070510;0000;;19,6208;;
070511;0000;;24,0583;;
070512;0000;;46,3624;;
070513;0000;;22,5833;;
070514;0000;;26,9375;;
070515;0000;;23,125;;
070516;0000;;30,4833;;
070517;0000;;21,6166;;
070518;0000;;9,70831;;
070519;0000;;8,29999;;
070520;0000;;4,75416;;
070521;0000;;6,89165;;
070522;0000;;22,5541;;
070523;0000;;32,5333;;
070524;0000;;31,4958;;
070525;0000;;32,2125;;
070526;0000;;46,4833;;
070527;0000;;30,3291;;
070528;0000;;70,004;;
070529;0000;;24,7542;;
070530;0000;;10,4625;;
070531;0000;;4,81666;;
070601;0000;;13,313;;
070602;0000;;30,9708;;
070603;0000;;21,6458;;
070604;0000;;15,1458;;
070605;0000;;10,4833;;
070606;0000;;18,8875;;
070607;0000;;8,82082;;
070608;0000;;12,0875;;
070609;0000;;9,36249;;
070610;0000;;11,3083;;
070611;0000;;4,99583;;
070612;0000;;18,6541;;
070613;0000;;15,6833;;
070614;0000;;28,1624;;
070615;0000;;51,4182;;
070616;0000;;24,6833;;
070617;0000;;17,1708;;
070618;0000;;32,6791;;
070619;0000;;11,8291;;
070620;0000;;3,03749;;
070621;0000;;3,57083;;
070622;0000;;5,70833;;
070623;0000;;14,1792;;
070624;0000;;13,7791;;
070625;0000;;45,8749;;
070626;0000;;19,9636;;
070627;0000;;33,5666;;
070628;0000;;67,5374;;
070629;0000;;92,979;;
070630;0000;;16,9625;;
070701;0000;;7,54166;;
070702;0000;;13,2125;;
070703;0000;;21,0958;;
070704;0000;;8,77916;;
070705;0000;;11,0791;;
070706;0000;;23,1791;;
070707;0000;;19,7791;;
070708;0000;;14,25;;
070709;0000;;37,4999;;
070710;0000;;35,3291;;
070711;0000;;57,6825;;
070712;0000;;11,1292;;
070713;0000;;10,6583;;
070714;0000;;15,0417;;
070715;0000;;16,6541;;
070716;0000;;13,8083;;
070717;0000;;5,27499;;
070718;0000;;16,5;;
070719;0000;;3,675;;
070720;0000;;7,63749;;
070721;0000;;9,83331;;
070722;0000;;4,57916;;
070723;0000;;8,39999;;
070724;0000;;14,3083;;
070725;0000;;8,11304;;
070726;0000;;9,34999;;
070727;0000;;18,3083;;
070728;0000;;22,3041;;
070729;0000;;24,7083;;
070730;0000;;13,4041;;
070731;0000;;24,2291;;
070801;0000;;23,0625;;
070802;0000;;5,72856;;
070803;0000;;45,2166;;
070804;0000;;24,0042;;
070805;0000;;13,1737;;
070806;0000;;13,2792;;
070807;0000;;18,5833;;
070808;0000;;32,1749;;
070809;0000;;49,4;;
070810;0000;;39,1625;;
070811;0000;;37,2916;;
070812;0000;;3,47083;;
070813;0000;;21,9208;;
070814;0000;;11,15;;
070815;0000;;8,58749;;
070816;0000;;34,15;;
070817;0000;;36,7863;;
070818;0000;;43,525;;
070819;0000;;22,9625;;
070820;0000;;41,1833;;
070821;0000;;14,05;;
070822;0000;;17,0375;;
070823;0000;;16,0458;;
070824;0000;;24,1583;;
070825;0000;;23,8958;;
070826;0000;;12,3875;;
070827;0000;;11,2542;;
070828;0000;;22,9208;;
070829;0000;;10,4583;;
070830;0000;;7,76086;;
070831;0000;;13,1625;;
070901;0000;;7,92499;;
070902;0000;;4,24583;;
070903;0000;;4,52083;;
070904;0000;;3,91666;;
070905;0000;;8,83749;;
070906;0000;;26,3583;;
070907;0000;;27,5416;;
070908;0000;;7,23749;;
070909;0000;;9,04999;;
070910;0000;;9,81665;;
070911;0000;;9,07498;;
070912;0000;;16,8666;;
070913;0000;;11,1416;;
070914;0000;;21,2045;;
070915;0000;;26,2916;;
070916;0000;;12,4333;;
070917;0000;;13,7125;;
070918;0000;;9,09999;;
070919;0000;;14,1708;;
070920;0000;;7,90833;;
070921;0000;;11,2708;;
070922;0000;;13,7791;;
070923;0000;;14,625;;
070924;0000;;11,3125;;
070925;0000;;12,5333;;
070926;0000;;7,49999;;
070927;0000;;7,39999;;
070928;0000;;7,39165;;
070929;0000;;11,1375;;
070930;0000;;5,52916;;
071001;0000;;7,72916;;
071002;0000;;9,53333;;
071003;0000;;8,69998;;
071004;0000;;8,88332;;
071005;0000;;8,69998;;
071006;0000;;14,1708;;
071007;0000;;6,92082;;
071008;0000;;8,84583;;
071009;0000;;9,09166;;
071010;0000;;5,31249;;
071011;0000;;7,50832;;
071012;0000;;5,24583;;
071013;0000;;7,00832;;
071014;0000;;3,56666;;
071015;0000;;2,88333;;
071016;0000;;4,69582;;
071017;0000;;4,63332;;
071018;0000;;11,7708;;
071019;0000;;7,4826;;
071020;0000;;4,16249;;
071021;0000;;3,17083;;
071022;0000;;5,84782;;
071023;0000;;19,5833;;
071024;0000;;8,19998;;
071025;0000;;3,92608;;
071026;0000;;7,14999;;
071027;0000;;15,0208;;
071028;0000;;3,22916;;
071029;0000;;9,15416;;
071030;0000;;10,5;;
071031;0000;;4,62083;;
071101;0000;;3,60416;;
071102;0000;;2,71304;;
071103;0000;;2,42916;;
071104;0000;;2,7875;;
071105;0000;;2,9375;;
071106;0000;;5,27499;;
071107;0000;;4,5125;;
071108;0000;;3,77916;;
071109;0000;;5,71666;;
071110;0000;;3,68333;;
071111;0000;;;0;
071112;0000;;;7,30416;
071113;0000;;5,56666;;
071114;0000;;5,08333;;
071115;0000;;10,25;;
071116;0000;;5,72083;;
071117;0000;;4,00416;;
071118;0000;;3,70833;;
071119;0000;;3,9375;;
071120;0000;;3,87916;;
071121;0000;;3,14166;;
071122;0000;;3,22083;;
071123;0000;;4,13749;;
071124;0000;;2,04166;;
071125;0000;;1,56667;;
071126;0000;;2,87916;;
071127;0000;;4,18749;;
071128;0000;;3,47083;;
071129;0000;;7,96666;;
071130;0000;;7,57825;;
071201;0000;;7,21249;;
071202;0000;;2,89999;;
071203;0000;;4,1125;;
071204;0000;;3,67916;;
071205;0000;;3,35833;;
071206;0000;;6,87499;;
071207;0000;;3,25416;;
071208;0000;;3,24583;;
071209;0000;;5,33749;;
071210;0000;;9,42082;;
071211;0000;;4,25832;;
071212;0000;;3,08333;;
071213;0000;;4,1125;;
071214;0000;;7,86086;;
071215;0000;;2,88333;;
071216;0000;;2,19166;;
071217;0000;;1,66666;;
071218;0000;;2,24583;;
071219;0000;;2,25416;;
071220;0000;;2,31666;;
071221;0000;;2,7375;;
071222;0000;;4,425;;
071223;0000;;2,15;;
071224;0000;;4,49166;;
071225;0000;;2,55416;;
071226;0000;;2,0625;;
071227;0000;;4,94781;;
071228;0000;;4,16666;;
071229;0000;;2,39999;;
071230;0000;;3,70833;;
071231;0000;;8,53749;;
080101;0000;;3,12916;;
080102;0000;;3,72916;;
080103;0000;;4,07082;;
080104;0000;;4,16249;;
080105;0000;;3,5;;
080106;0000;;1,97916;;
080107;0000;;3,97391;;
080108;0000;;4,51249;;
080109;0000;;7,22083;;
080110;0000;;7,20833;;
080111;0000;;9,58748;;
080112;0000;;11,5583;;
080113;0000;;7,32916;;
080114;0000;;8,74165;;
080115;0000;;4,64583;;
080116;0000;;4,07916;;
080117;0000;;4,81249;;
080118;0000;;3,91249;;
080119;0000;;2,1;;
080120;0000;;2,34166;;
080121;0000;;3,47499;;
080122;0000;;4,55;;
080123;0000;;7,11666;;
080124;0000;;5,2375;;
080125;0000;;5,56956;;
080126;0000;;2,4625;;
080127;0000;;2,275;;
080128;0000;;5,64583;;
080129;0000;;15,1416;;
080130;0000;;2,74166;;
080131;0000;;3,3875;;
080201;0000;;3,5625;;
080202;0000;;9,43748;;
080203;0000;;5,07391;;
080204;0000;;3,125;;
080205;0000;;3,9375;;
080206;0000;;;;
080207;0000;;4,99999;;
080208;0000;;3,15909;;
080209;0000;;3,6875;;
080210;0000;;3,37083;;
080211;0000;;4,07082;;
080212;0000;;3,7375;;
080213;0000;;4,47499;;
080214;0000;;5,29583;;
080215;0000;;4,35833;;
080216;0000;;6,29582;;
080217;0000;;5,29583;;
080218;0000;;3,67083;;
080219;0000;;5,17083;;
080220;0000;;4,4875;;
080221;0000;;3,9625;;
080222;0000;;4,93333;;
080223;0000;;7,41666;;
080224;0000;;4,39583;;
080225;0000;;4,46666;;
080226;0000;;4,2;;
080227;0000;;4,6125;;
080228;0000;;8,97916;;
080229;0000;;10,1417;;
080301;0000;;5,56666;;
080302;0000;;6,83333;;
080303;0000;;10,5217;;
080304;0000;;4,35416;;
080305;0000;;5,98332;;
080306;0000;;9,79582;;
080307;0000;;15,225;;
080308;0000;;7,50832;;
080309;0000;;4,99999;;
080310;0000;;14,5667;;
080311;0000;;8,96664;;
080312;0000;;8,66249;;
080313;0000;;17,575;;
080314;0000;;21,6913;;
080315;0000;;7,60832;;
080316;0000;;11,925;;
080317;0000;;11,3916;;
080318;0000;;11,6625;;
080319;0000;;10,2682;;
080320;0000;;21,1;;
080321;0000;;6,04582;;
080322;0000;;10,9083;;
080323;0000;;9,42499;;
080324;0000;;7,63332;;
080325;0000;;11,8542;;
080326;0000;;8,08333;;
080327;0000;;9,74582;;
080328;0000;;15,2375;;
080329;0000;;22,8583;;
080330;0000;;12,5625;;
080331;0000;;16,5583;;
080401;0000;;7,51665;;
080402;0000;;8,84999;;
080403;0000;;15,5583;;
080404;0000;;7,66086;;
080405;0000;;11,2417;;
080406;0000;;8,12082;;
080407;0000;;10,125;;
080408;0000;;22,0791;;
080409;0000;;10,4333;;
080410;0000;;10,4125;;
080411;0000;;22,0042;;
080412;0000;;17,55;;
080413;0000;;19,9833;;
080414;0000;;13,5416;;
080415;0000;;10,1409;;
080416;0000;;26,2416;;
080417;0000;;7,79999;;
080418;0000;;13,8916;;
080419;0000;;16,0541;;
080420;0000;;16,4417;;
080421;0000;;15,3762;;
080422;0000;;12,6208;;
080423;0000;;29,0208;;
080424;0000;;23,325;;
080425;0000;;21,0916;;
080426;0000;;16,0541;;
080427;0000;;10,05;;
080428;0000;;25,6416;;
080429;0000;;26,6666;;
080430;0000;;17,1739;;
080501;0000;;29,9125;;
080502;0000;;;;
080503;0000;;35,0333;;
080504;0000;;15,8792;;
080505;0000;;10,7666;;
080506;0000;;27,2;;
080507;0000;;23,8125;;
080508;0000;;30,6708;;
080509;0000;;29,4958;;
080510;0000;;19,0125;;
080511;0000;;21,3894;;
080512;0000;;25,65;;
080513;0000;;13,1416;;
080514;0000;;4,24583;;
080515;0000;;4,39166;;
080516;0000;;3,93749;;
080517;0000;;1,325;;
080518;0000;;2;;
080519;0000;;4,49999;;
080520;0000;;1,3625;;
080521;0000;;1,83333;;
080522;0000;;1,1;;
080523;0000;;;;
080524;0000;;;;
080525;0000;;;;
080526;0000;;;;
080527;0000;;;;
080528;0000;;;;
080529;0000;;;;
080530;0000;;;;
080531;0000;;;;
080601;0000;;;;
080602;0000;;;;
080603;0000;;;;
080604;0000;;;;
080605;0000;;;;
080606;0000;;;;
080607;0000;;;;
080608;0000;;;;
080609;0000;;;;
080610;0000;;;;
080611;0000;;;;
080612;0000;;;;
080613;0000;;;;
080614;0000;;17,9958;;
080615;0000;;36,2125;;
080616;0000;;38,9625;;
080617;0000;;24,2041;;
080618;0000;;22,2875;;
080619;0000;;27,7652;;
080620;0000;;53,9833;;
080621;0000;;28,1625;;
080622;0000;;9,35416;;
080623;0000;;58,8708;;
080624;0000;;43,0208;;
080625;0000;;28,7958;;
080626;0000;;21,075;;
080627;0000;;13,25;;
080628;0000;;23,1;;
080629;0000;;13,3714;;
080630;0000;;12,5417;;
080701;0000;;23,825;;
080702;0000;;36,5875;;
080703;0000;;22,5416;;
080704;0000;;4,48695;;
080705;0000;;5,94582;;
080706;0000;;16,5083;;
080707;0000;;13,8291;;
080708;0000;;34,0791;;
080709;0000;;46,9416;;
080710;0000;;5,58749;;
080711;0000;;5,51249;;
080712;0000;;11,0083;;
080713;0000;;3,425;;
080714;0000;;3,76666;;
080715;0000;;3,59583;;
080716;0000;;2,20833;;
080717;0000;;13,5791;;
080718;0000;;30,8087;;
080719;0000;;29,1833;;
080720;0000;;22,8666;;
080721;0000;;12,5958;;
080722;0000;;13,6875;;
080723;0000;;14,0667;;
080724;0000;;20,4125;;
080725;0000;;19,475;;
080726;0000;;19,2917;;
080727;0000;;9,42915;;
080728;0000;;16,775;;
080729;0000;;54,3458;;
080730;0000;;21,3875;;
080731;0000;;18,6833;;
080801;0000;;9,80434;;
080802;0000;;11,7458;;
080803;0000;;9,48332;;
080804;0000;;11,8625;;
080805;0000;;6,49166;;
080806;0000;;4,27499;;
080807;0000;;34,4791;;
080808;0000;;43,9458;;
080809;0000;;21,3792;;
080810;0000;;3,17083;;
080811;0000;;14,2833;;
080812;0000;;16,4;;
080813;0000;;22,6708;;
080814;0000;;8,56955;;
080815;0000;;2,92083;;
080816;0000;;13,9625;;
080817;0000;;14,8625;;
080818;0000;;15,4625;;
080819;0000;;27,6166;;
080820;0000;;18,8708;;
080821;0000;;30,5;;
080822;0000;;19,6333;;
080823;0000;;15,4708;;
080824;0000;;3,49583;;
080825;0000;;3,09999;;
080826;0000;;6,17916;;
080827;0000;;6,50832;;
080828;0000;;4,75416;;
080829;0000;;11,1375;;
080830;0000;;4,7375;;
080831;0000;;4,62499;;
080901;0000;;4,93333;;
080902;0000;;16,1;;
080903;0000;;16,4958;;
080904;0000;;29,6458;;
080905;0000;;28,64;;
080906;0000;;11,675;;
080907;0000;;12,9667;;
080908;0000;;28,7875;;
080909;0000;;18,1292;;
080910;0000;;6,31249;;
080911;0000;;13,3458;;
080912;0000;;18,1208;;
080913;0000;;20,2708;;
080914;0000;;8,64999;;
080915;0000;;12,5542;;
080916;0000;;8,00832;;
080917;0000;;9,36249;;
080918;0000;;5,34166;;
080919;0000;;5,29583;;
080920;0000;;;;
080921;0000;;15,3773;;
080922;0000;;6,55416;;
080923;0000;;6,02083;;
080924;0000;;7,20415;;
080925;0000;;5,47916;;
080926;0000;;9,14346;;
080927;0000;;4,89999;;
080928;0000;;4,82916;;
080929;0000;;6,07499;;
080930;0000;;8,63477;;
081001;0000;;4,74999;;
081002;0000;;6,62499;;
081003;0000;;13,6217;;
081004;0000;;10,8333;;
081005;0000;;9,26248;;
081006;0000;;9,73749;;
081007;0000;;8,89165;;
081008;0000;;3,32083;;
081009;0000;;2,52174;;
081010;0000;;3,62916;;
081011;0000;;15,2542;;
081012;0000;;20,5541;;
081013;0000;;9,63332;;
081014;0000;;5,64999;;
081015;0000;;6,64582;;
081016;0000;;6,53333;;
081017;0000;;7,15416;;
081018;0000;;3,58333;;
081019;0000;;2,74166;;
081020;0000;;6,61666;;
081021;0000;;7,26665;;
081022;0000;;9,22916;;
081023;0000;;9,27914;;
081024;0000;;3,01304;;
081025;0000;;2,62916;;
081026;0000;;3,90833;;
081027;0000;;4,08333;;
081028;0000;;4,42916;;
081029;0000;;4,60833;;
081030;0000;;2,77083;;
081031;0000;;1,65833;;
081101;0000;;1,85;;
081102;0000;;2,45;;
081103;0000;;2,47916;;
081104;0000;;3,07916;;
081105;0000;;4,39999;;
081106;0000;;6,8625;;
081107;0000;;4,61363;;
081108;0000;;4,66249;;
081109;0000;;9,86665;;
081110;0000;;4,73332;;
081111;0000;;4,72499;;
081112;0000;;4,27916;;
081113;0000;;4,24166;;
081114;0000;;5,77499;;
081115;0000;;6,47916;;
081116;0000;;4,22916;;
081117;0000;;4,01666;;
081118;0000;;4,15416;;
081119;0000;;4,02916;;
081120;0000;;4,68749;;
081121;0000;;8,1739;;
081122;0000;;9,35832;;
081123;0000;;3,75416;;
081124;0000;;6,20416;;
081125;0000;;3,88333;;
081126;0000;;4,74583;;
081127;0000;;3,97916;;
081128;0000;;9,11249;;
081129;0000;;4,50832;;
081130;0000;;4,13749;;
081201;0000;;8,14998;;
081202;0000;;4,1125;;
081203;0000;;5,425;;
081204;0000;;4,93636;;
081205;0000;;6,58333;;
081206;0000;;2,94166;;
081207;0000;;3,91666;;
081208;0000;;2,70833;;
081209;0000;;3,47083;;
081210;0000;;4,59166;;
081211;0000;;4,05788;;
081212;0000;;3,99166;;
081213;0000;;4,27499;;
081214;0000;;2,53333;;
081215;0000;;4,0125;;
081216;0000;;4,09166;;
081217;0000;;4,71666;;
081218;0000;;3,65416;;
081219;0000;;7,06666;;
081220;0000;;7,22499;;
081221;0000;;5,60832;;
081222;0000;;4,74583;;
081223;0000;;3,78333;;
081224;0000;;4,11666;;
081225;0000;;2,91739;;
081226;0000;;2,53333;;
081227;0000;;2,8875;;
081228;0000;;4,56249;;
081229;0000;;5,19582;;
081230;0000;;5,19582;;
081231;0000;;4,49583;;
090101;0000;;0,862499;;
090102;0000;;2,1;;
090103;0000;;1,57916;;
090104;0000;;0,945832;;
090105;0000;;2,89166;;
090106;0000;;3,03333;;
090107;0000;;3,25;;
090108;0000;;2,9625;;
090109;0000;;;;
090110;0000;;;;
090111;0000;;;;
090112;0000;;;;
090113;0000;;;;
090114;0000;;;;
090115;0000;;;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;;;
090121;0000;;;;
090122;0000;;;;
090123;0000;;;;
090124;0000;;;;
090125;0000;;;;
090126;0000;;;;
090127;0000;;;;
090128;0000;;;;
090129;0000;;;;
090130;0000;;;;
090131;0000;;;;
090201;0000;;;;
090202;0000;;;;
090203;0000;;;;
090204;0000;;;;
090205;0000;;;;
090206;0000;;9,30415;;
090207;0000;;3,01666;;
090208;0000;;3,77499;;
090209;0000;;3,49166;;
090210;0000;;3,14999;;
090211;0000;;6,6125;;
090212;0000;;3,36666;;
090213;0000;;2,84583;;
090214;0000;;4,18749;;
090215;0000;;1,39166;;
090216;0000;;11,075;;
090217;0000;;11,5292;;
090218;0000;;5,10832;;
090219;0000;;4,40416;;
090220;0000;;7,45216;;
090221;0000;;4,41666;;
090222;0000;;4,46666;;
090223;0000;;5,40833;;
090224;0000;;5,34583;;
090225;0000;;7,3;;
090226;0000;;4,99999;;
090227;0000;;7,23749;;
090228;0000;;4,66249;;
090301;0000;;4,40833;;
090302;0000;;6,24583;;
090303;0000;;7,28333;;
090304;0000;;11,2292;;
090305;0000;;7,02916;;
090306;0000;;15,7417;;
090307;0000;;15,0166;;
090308;0000;;5,43333;;
090309;0000;;6,63332;;
090310;0000;;4,49999;;
090311;0000;;5,88332;;
090312;0000;;4,98332;;
090313;0000;;13,45;;
090314;0000;;5,62727;;
090315;0000;;9,07498;;
090316;0000;;9,57082;;
090317;0000;;8,82082;;
090318;0000;;8,20833;;
090319;0000;;6,26249;;
090320;0000;;8,99998;;
090321;0000;;7,31666;;
090322;0000;;7,69582;;
090323;0000;;5,64166;;
090324;0000;;13,7583;;
090325;0000;;5,65416;;
090326;0000;;6,5125;;
090327;0000;;14,5522;;
090328;0000;;6,98749;;
090329;0000;;7,99166;;
090330;0000;;15,6541;;
090331;0000;;41,1249;;
090401;0000;;22,8;;
090402;0000;;5,98332;;
090403;0000;;;;
090404;0000;;11,2;;
090405;0000;;9,94165;;
090406;0000;;12,3208;;
090407;0000;;8,27499;;
090408;0000;;8,22083;;
090409;0000;;9,19128;;
090410;0000;;4,88749;;
090411;0000;;4,89999;;
090412;0000;;6,73333;;
090413;0000;;10,95;;
090414;0000;;10,1625;;
090415;0000;;7,33333;;
090416;0000;;16,1857;;
090417;0000;;;23,6892;
090418;0000;;6,20415;;
090419;0000;;4,68749;;
090420;0000;;10,0083;;
090421;0000;;15,1042;;
090422;0000;;;;
090423;0000;;;;
090424;0000;;14,9208;;
090425;0000;;12,9083;;
090426;0000;;11,2375;;
090427;0000;;13,8;;
090428;0000;;14,5083;;
090429;0000;;24,3291;;
090430;0000;;30,1375;;
090501;0000;;17,8083;;
090502;0000;;10,7304;;
090503;0000;;11,6208;;
090504;0000;;20,5208;;
090505;0000;;17,1208;;
090506;0000;;18,4833;;
090507;0000;;25,9666;;
090508;0000;;;24,8471;
090509;0000;;;13,437;
090510;0000;;;9,82295;
090511;0000;;;13,8865;
090512;0000;;;23,3537;
090513;0000;;;29,6236;
090514;0000;;;50,5384;
090515;0000;;;16,3111;
090516;0000;;;;
090517;0000;;;;
090518;0000;;;;
