FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
070104;0000;;;7,95832;
070105;0000;;1,47391;;
070106;0000;;1,05833;;
070107;0000;;1,64583;;
070108;0000;;0,874999;;
070109;0000;;1,25417;;
070110;0000;;0,749999;;
070111;0000;;0,904165;;
070112;0000;;1,67083;;
070113;0000;;0,979166;;
070114;0000;;0,866666;;
070115;0000;;1,25417;;
070116;0000;;1,5625;;
070117;0000;;1,50909;;
070118;0000;;2,04166;;
070119;0000;;2,93333;;
070120;0000;;2,03333;;
070121;0000;;1,27917;;
070122;0000;;1,56667;;
070123;0000;;4,64583;;
070124;0000;;2,49565;;
070125;0000;;1,9625;;
070126;0000;;1,96667;;
070127;0000;;4,03749;;
070128;0000;;1,09167;;
070129;0000;;2,00416;;
070130;0000;;1,925;;
070131;0000;;2,53333;;
070201;0000;;4,24999;;
070202;0000;;0,618181;;
070203;0000;;0,974998;;
070204;0000;;0,574999;;
070205;0000;;1,475;;
070206;0000;;1,79583;;
070207;0000;;3,75;;
070208;0000;;1,87083;;
070209;0000;;1,55416;;
070210;0000;;7,2913;;
070211;0000;;3,57083;;
070212;0000;;0,995832;;
070213;0000;;1,62916;;
070214;0000;;4,62083;;
070215;0000;;1,39;;
070216;0000;;9,23477;;
070217;0000;;3,73333;;
070218;0000;;0,3125;;
070219;0000;;4,31249;;
070220;0000;;1,67916;;
070221;0000;;0,633332;;
070222;0000;;3,55833;;
070223;0000;;7,15416;;
070224;0000;;7,45833;;
070225;0000;;0,145833;;
070226;0000;;0,733333;;
070227;0000;;1,87917;;
070228;0000;;2,09166;;
070301;0000;;1,875;;
070302;0000;;3,70454;;
070303;0000;;1,21667;;
070304;0000;;0,599999;;
070305;0000;;5,34348;;
070306;0000;;1,76666;;
070307;0000;;2,2875;;
070308;0000;;5,63749;;
070309;0000;;11,6958;;
070310;0000;;5,60833;;
070311;0000;;2,925;;
070312;0000;;3,50416;;
070313;0000;;2,81667;;
070314;0000;;10,0542;;
070315;0000;;7,09583;;
070316;0000;;2,88695;;
070317;0000;;2,01666;;
070318;0000;;1,25833;;
070319;0000;;2,2875;;
070320;0000;;3,41666;;
070321;0000;;2,8;;
070322;0000;;1,87391;;
070323;0000;;4,53749;;
070324;0000;;2,525;;
070325;0000;;1,03043;;
070326;0000;;2,02083;;
070327;0000;;6,1375;;
070328;0000;;14,0833;;
070329;0000;;3,04583;;
070330;0000;;3,20416;;
070331;0000;;20,325;;
070401;0000;;7,72726;;
070402;0000;;6,72499;;
070403;0000;;3,275;;
070404;0000;;5,47499;;
070405;0000;;2,0625;;
070406;0000;;2,05833;;
070407;0000;;1,8375;;
070408;0000;;1,38333;;
070409;0000;;5,34999;;
070410;0000;;7,34999;;
070411;0000;;2,525;;
070412;0000;;14,3208;;
070413;0000;;5,29166;;
070414;0000;;11,5739;;
070415;0000;;7,18332;;
070416;0000;;2,81304;;
070417;0000;;7,74166;;
070418;0000;;4,14166;;
070419;0000;;19,1375;;
070420;0000;;12,7375;;
070421;0000;;2,6375;;
070422;0000;;5,08333;;
070423;0000;;16,6666;;
070424;0000;;6,00416;;
070425;0000;;14,8583;;
070426;0000;;8,94165;;
070427;0000;;37,2916;;
070428;0000;;13,1125;;
070429;0000;;1,14583;;
070430;0000;;1,20833;;
070501;0000;;0,787499;;
070502;0000;;8,19998;;
070503;0000;;12,6292;;
070504;0000;;3,42727;;
070505;0000;;14,4791;;
070506;0000;;10,8042;;
070507;0000;;10,1292;;
070508;0000;;8,81665;;
070509;0000;;5,74583;;
070510;0000;;10,8542;;
070511;0000;;17,0625;;
070512;0000;;33,1791;;
070513;0000;;12,3958;;
070514;0000;;16,925;;
070515;0000;;13,2125;;
070516;0000;;19,7958;;
070517;0000;;12,7875;;
070518;0000;;4,02916;;
070519;0000;;2,92608;;
070520;0000;;0,854166;;
070521;0000;;1,775;;
070522;0000;;13,6292;;
070523;0000;;22,7833;;
070524;0000;;23,8041;;
070525;0000;;21,9541;;
070526;0000;;33,4;;
070527;0000;;19,525;;
070528;0000;;49,7458;;
070529;0000;;10,8083;;
070530;0000;;3,49583;;
070531;0000;;0,879166;;
070601;0000;;5,42173;;
070602;0000;;19,5166;;
070603;0000;;14,9625;;
070604;0000;;6,40416;;
070605;0000;;3,83749;;
070606;0000;;8,50832;;
070607;0000;;2,025;;
070608;0000;;4,06666;;
070609;0000;;2,38333;;
070610;0000;;2,83749;;
070611;0000;;0,629166;;
070612;0000;;6,62916;;
070613;0000;;5,12499;;
070614;0000;;16,9833;;
070615;0000;;36,859;;
070616;0000;;16,7958;;
070617;0000;;6,28333;;
070618;0000;;20,4916;;
070619;0000;;4,83333;;
070620;0000;;0,441666;;
070621;0000;;0,316666;;
070622;0000;;0,716665;;
070623;0000;;4,95416;;
070624;0000;;4,72083;;
070625;0000;;32,1083;;
070626;0000;;11,7727;;
070627;0000;;19,6166;;
070628;0000;;51,4666;;
070629;0000;;78,0582;;
070630;0000;;8,12082;;
070701;0000;;0,991665;;
070702;0000;;4,55;;
070703;0000;;11,8583;;
070704;0000;;3,22499;;
070705;0000;;2,9625;;
070706;0000;;14,0417;;
070707;0000;;8,58333;;
070708;0000;;3,65833;;
070709;0000;;23,7583;;
070710;0000;;21,825;;
070711;0000;;39,5652;;
070712;0000;;2,47499;;
070713;0000;;2,22916;;
070714;0000;;4,35832;;
070715;0000;;10,0875;;
070716;0000;;5,99166;;
070717;0000;;1,11666;;
070718;0000;;7,91666;;
070719;0000;;0,558332;;
070720;0000;;1,67916;;
070721;0000;;2,525;;
070722;0000;;0,520832;;
070723;0000;;2,59583;;
070724;0000;;5,94999;;
070725;0000;;2,21304;;
070726;0000;;3,42916;;
070727;0000;;10,3125;;
070728;0000;;12,05;;
070729;0000;;16,1875;;
070730;0000;;3,59999;;
070731;0000;;11,5542;;
070801;0000;;10,8458;;
070802;0000;;1,59524;;
070803;0000;;28,5583;;
070804;0000;;10,4208;;
070805;0000;;4,18947;;
070806;0000;;4,89166;;
070807;0000;;7,02499;;
070808;0000;;19,225;;
070809;0000;;33,7458;;
070810;0000;;26,1583;;
070811;0000;;21,575;;
070812;0000;;0,474999;;
070813;0000;;8,25832;;
070814;0000;;3,6125;;
070815;0000;;2,2125;;
070816;0000;;23,1958;;
070817;0000;;21,9409;;
070818;0000;;30,0083;;
070819;0000;;10,9583;;
070820;0000;;26,4208;;
070821;0000;;3,98333;;
070822;0000;;8,62498;;
070823;0000;;6,44582;;
070824;0000;;12,875;;
070825;0000;;12,525;;
070826;0000;;3,55416;;
070827;0000;;2,6;;
070828;0000;;11,2875;;
070829;0000;;3,29166;;
070830;0000;;1,76521;;
070831;0000;;4,97083;;
070901;0000;;2,7;;
070902;0000;;1,2;;
070903;0000;;1,28333;;
070904;0000;;1,17916;;
070905;0000;;2,79166;;
070906;0000;;15,7;;
070907;0000;;17,0416;;
070908;0000;;2,20833;;
070909;0000;;2,62083;;
070910;0000;;3,46666;;
070911;0000;;2,9;;
070912;0000;;9,06248;;
070913;0000;;5,50416;;
070914;0000;;10,3182;;
070915;0000;;16,85;;
070916;0000;;3,97916;;
070917;0000;;5,20416;;
070918;0000;;3,4875;;
070919;0000;;6,22916;;
070920;0000;;1,90833;;
070921;0000;;4,825;;
070922;0000;;5,93333;;
070923;0000;;6,97083;;
070924;0000;;4,13749;;
070925;0000;;6,60833;;
070926;0000;;2,075;;
070927;0000;;2,20435;;
070928;0000;;2,31666;;
070929;0000;;5,14166;;
070930;0000;;1,46667;;
071001;0000;;2,59999;;
071002;0000;;4,84166;;
071003;0000;;3,20833;;
071004;0000;;2,95416;;
071005;0000;;3,60833;;
071006;0000;;8,17082;;
071007;0000;;2,92083;;
071008;0000;;4,09166;;
071009;0000;;3,0125;;
071010;0000;;2,17916;;
071011;0000;;3,4375;;
071012;0000;;1,97916;;
071013;0000;;2,1625;;
071014;0000;;1,34583;;
071015;0000;;1,28333;;
071016;0000;;1,81666;;
071017;0000;;1,9;;
071018;0000;;6,14583;;
071019;0000;;2,70869;;
071020;0000;;1,6875;;
071021;0000;;1,5;;
071022;0000;;2,46956;;
071023;0000;;12,1375;;
071024;0000;;3,90416;;
071025;0000;;1,43043;;
071026;0000;;3,62916;;
071027;0000;;10,1458;;
071028;0000;;1,175;;
071029;0000;;5,23333;;
071030;0000;;6,20833;;
071031;0000;;2,10833;;
071101;0000;;1,07083;;
071102;0000;;1,05652;;
071103;0000;;0,841665;;
071104;0000;;0,795833;;
071105;0000;;1,2375;;
071106;0000;;2,33333;;
071107;0000;;1,70416;;
071108;0000;;1,57916;;
071109;0000;;2,3;;
071110;0000;;1,47778;;
071111;0000;;;0;
071112;0000;;;5,28749;
071113;0000;;1,62917;;
071114;0000;;1,65417;;
071115;0000;;5,28181;;
071116;0000;;1,70833;;
071117;0000;;1,24166;;
071118;0000;;1,11666;;
071119;0000;;1,53333;;
071120;0000;;1,4375;;
071121;0000;;1,51666;;
071122;0000;;1,48333;;
071123;0000;;1,8125;;
071124;0000;;0,883332;;
071125;0000;;0,666666;;
071126;0000;;1,17083;;
071127;0000;;1,45416;;
071128;0000;;1,55416;;
071129;0000;;4,17083;;
071130;0000;;3,50434;;
071201;0000;;3,33333;;
071202;0000;;1,02917;;
071203;0000;;1,72083;;
071204;0000;;1,62083;;
071205;0000;;1,50417;;
071206;0000;;3,67916;;
071207;0000;;1,91666;;
071208;0000;;1,10833;;
071209;0000;;1,65417;;
071210;0000;;5,59999;;
071211;0000;;1,87916;;
071212;0000;;1,4125;;
071213;0000;;1,55416;;
071214;0000;;4,2826;;
071215;0000;;1,2;;
071216;0000;;0,891665;;
071217;0000;;1,05;;
071218;0000;;1,25833;;
071219;0000;;1,42083;;
071220;0000;;1,1625;;
071221;0000;;0,654165;;
071222;0000;;2,0125;;
071223;0000;;0,483333;;
071224;0000;;1,0125;;
071225;0000;;0,604165;;
071226;0000;;0,670833;;
071227;0000;;1,63043;;
071228;0000;;2,0875;;
071229;0000;;1,26666;;
071230;0000;;1,9125;;
071231;0000;;6,07499;;
080101;0000;;1,74166;;
080102;0000;;2,14583;;
080103;0000;;2,19166;;
080104;0000;;2,01666;;
080105;0000;;1,7125;;
080106;0000;;1,275;;
080107;0000;;2,36956;;
080108;0000;;1,94583;;
080109;0000;;3,67083;;
080110;0000;;3,77916;;
080111;0000;;5,85416;;
080112;0000;;7,05;;
080113;0000;;4,69166;;
080114;0000;;5,99999;;
080115;0000;;2,23333;;
080116;0000;;2,0875;;
080117;0000;;2,4875;;
080118;0000;;1,90417;;
080119;0000;;1,1;;
080120;0000;;1,44167;;
080121;0000;;1,925;;
080122;0000;;1,99166;;
080123;0000;;2,95416;;
080124;0000;;2,4875;;
080125;0000;;2,27826;;
080126;0000;;1,325;;
080127;0000;;1,175;;
080128;0000;;2,39583;;
080129;0000;;9,83749;;
080130;0000;;1,34583;;
080131;0000;;1,5;;
080201;0000;;1,98333;;
080202;0000;;5,325;;
080203;0000;;2,05652;;
080204;0000;;1,60833;;
080205;0000;;1,2125;;
080206;0000;;;;
080207;0000;;2,3125;;
080208;0000;;1,45454;;
080209;0000;;1,75;;
080210;0000;;1,27083;;
080211;0000;;2,05;;
080212;0000;;2,025;;
080213;0000;;2,025;;
080214;0000;;2,69583;;
080215;0000;;1,93333;;
080216;0000;;3,525;;
080217;0000;;2,24583;;
080218;0000;;1,70833;;
080219;0000;;2,66666;;
080220;0000;;2,19583;;
080221;0000;;2,12916;;
080222;0000;;2,68333;;
080223;0000;;4,49166;;
080224;0000;;1,76666;;
080225;0000;;2,125;;
080226;0000;;2,54583;;
080227;0000;;2,7125;;
080228;0000;;5,60416;;
080229;0000;;7,62916;;
080301;0000;;2,22916;;
080302;0000;;3,00833;;
080303;0000;;6,47391;;
080304;0000;;2,00833;;
080305;0000;;2,81666;;
080306;0000;;4,35416;;
080307;0000;;8,33333;;
080308;0000;;3,08333;;
080309;0000;;1,85;;
080310;0000;;8,25832;;
080311;0000;;5,19582;;
080312;0000;;3,89583;;
080313;0000;;11,9875;;
080314;0000;;14,0261;;
080315;0000;;3,65833;;
080316;0000;;6,94166;;
080317;0000;;6,43333;;
080318;0000;;6,01666;;
080319;0000;;4,99999;;
080320;0000;;15,625;;
080321;0000;;2,62916;;
080322;0000;;5,29166;;
080323;0000;;4,2625;;
080324;0000;;2,29583;;
080325;0000;;3,7;;
080326;0000;;3,39166;;
080327;0000;;4,27083;;
080328;0000;;7,38333;;
080329;0000;;13,3208;;
080330;0000;;5,36666;;
080331;0000;;9,90414;;
080401;0000;;2,15;;
080402;0000;;3,04583;;
080403;0000;;9,95833;;
080404;0000;;3,02608;;
080405;0000;;6,05;;
080406;0000;;2,43333;;
080407;0000;;4,44166;;
080408;0000;;13,8291;;
080409;0000;;4,24999;;
080410;0000;;3,72499;;
080411;0000;;14,2166;;
080412;0000;;9,62915;;
080413;0000;;12,1292;;
080414;0000;;6,3875;;
080415;0000;;2,92727;;
080416;0000;;14,2375;;
080417;0000;;2,32916;;
080418;0000;;6,55;;
080419;0000;;8,63332;;
080420;0000;;11,8416;;
080421;0000;;8,09047;;
080422;0000;;6,68749;;
080423;0000;;21,85;;
080424;0000;;14,0458;;
080425;0000;;12,575;;
080426;0000;;5,57916;;
080427;0000;;2,20833;;
080428;0000;;14,5;;
080429;0000;;16,3875;;
080430;0000;;6,22608;;
080501;0000;;17,0791;;
080502;0000;;;;
080503;0000;;21,4285;;
080504;0000;;8,41666;;
080505;0000;;3,70833;;
080506;0000;;16,8291;;
080507;0000;;14,3916;;
080508;0000;;21,3666;;
080509;0000;;21,0166;;
080510;0000;;11,125;;
080511;0000;;13,8316;;
080512;0000;;17,5541;;
080513;0000;;7,64999;;
080514;0000;;1,64583;;
080515;0000;;1,3;;
080516;0000;;1,5125;;
080517;0000;;0,641665;;
080518;0000;;0,824999;;
080519;0000;;2,075;;
080520;0000;;0,720832;;
080521;0000;;0,720832;;
080522;0000;;0,620832;;
080523;0000;;;;
080524;0000;;;;
080525;0000;;;;
080526;0000;;;;
080527;0000;;;;
080528;0000;;;;
080529;0000;;;;
080530;0000;;;;
080531;0000;;;;
080601;0000;;;;
080602;0000;;;;
080603;0000;;;;
080604;0000;;;;
080605;0000;;;;
080606;0000;;;;
080607;0000;;;;
080608;0000;;;;
080609;0000;;;;
080610;0000;;;;
080611;0000;;;;
080612;0000;;;;
080613;0000;;;;
080614;0000;;7,76666;;
080615;0000;;24,3833;;
080616;0000;;25,2791;;
080617;0000;;14,3875;;
080618;0000;;13,4042;;
080619;0000;;16,7521;;
080620;0000;;37,8055;;
080621;0000;;15,7375;;
080622;0000;;2,74583;;
080623;0000;;44,9249;;
080624;0000;;29,2708;;
080625;0000;;15,4917;;
080626;0000;;10,0625;;
080627;0000;;4,62916;;
080628;0000;;13,6875;;
080629;0000;;5,19523;;
080630;0000;;5,2375;;
080701;0000;;14,8916;;
080702;0000;;24,925;;
080703;0000;;12,1;;
080704;0000;;1,64348;;
080705;0000;;1,3;;
080706;0000;;7,30833;;
080707;0000;;5,08333;;
080708;0000;;20,9083;;
080709;0000;;34,0833;;
080710;0000;;1,325;;
080711;0000;;1,60833;;
080712;0000;;5,12083;;
080713;0000;;0,791665;;
080714;0000;;1,08333;;
080715;0000;;1,60417;;
080716;0000;;0,862499;;
080717;0000;;6,14166;;
080718;0000;;17,2217;;
080719;0000;;18,7583;;
080720;0000;;12,1167;;
080721;0000;;5,52499;;
080722;0000;;5,425;;
080723;0000;;4,78749;;
080724;0000;;7,82499;;
080725;0000;;9,95415;;
080726;0000;;8,65833;;
080727;0000;;3,56667;;
080728;0000;;6,44166;;
080729;0000;;36,5666;;
080730;0000;;8,07916;;
080731;0000;;8,28749;;
080801;0000;;3,06522;;
080802;0000;;4,47916;;
080803;0000;;3,33333;;
080804;0000;;3,71666;;
080805;0000;;1,65;;
080806;0000;;1,25833;;
080807;0000;;21,9875;;
080808;0000;;30,7958;;
080809;0000;;11,1458;;
080810;0000;;0,908332;;
080811;0000;;6,75416;;
080812;0000;;5,97916;;
080813;0000;;9,77916;;
080814;0000;;2,26956;;
080815;0000;;0,837499;;
080816;0000;;7,13332;;
080817;0000;;6,47499;;
080818;0000;;5,6125;;
080819;0000;;14,2083;;
080820;0000;;10,1958;;
080821;0000;;18,5833;;
080822;0000;;10,025;;
080823;0000;;6,35416;;
080824;0000;;0,929166;;
080825;0000;;1,05;;
080826;0000;;1,475;;
080827;0000;;1,65833;;
080828;0000;;1,25417;;
080829;0000;;3,20416;;
080830;0000;;1,20416;;
080831;0000;;1,17916;;
080901;0000;;0,962499;;
080902;0000;;7,72083;;
080903;0000;;8,03333;;
080904;0000;;19,25;;
080905;0000;;17,74;;
080906;0000;;4,77499;;
080907;0000;;5,74166;;
080908;0000;;17,7708;;
080909;0000;;8,80415;;
080910;0000;;1,85416;;
080911;0000;;5,28749;;
080912;0000;;8,21666;;
080913;0000;;9,93748;;
080914;0000;;2,15416;;
080915;0000;;6,10832;;
080916;0000;;3,18333;;
080917;0000;;3,24166;;
080918;0000;;1,87917;;
080919;0000;;1,5;;
080920;0000;;;;
080921;0000;;7,45454;;
080922;0000;;2,19583;;
080923;0000;;1,63333;;
080924;0000;;2,57083;;
080925;0000;;1,37917;;
080926;0000;;3,18695;;
080927;0000;;1,56666;;
080928;0000;;1,3375;;
080929;0000;;1,94583;;
080930;0000;;2,9826;;
081001;0000;;1,07916;;
081002;0000;;1,15833;;
081003;0000;;6,02608;;
081004;0000;;5,02916;;
081005;0000;;2,97083;;
081006;0000;;4,19583;;
081007;0000;;3,6125;;
081008;0000;;1,0375;;
081009;0000;;0,986956;;
081010;0000;;1,075;;
081011;0000;;8,11664;;
081012;0000;;14,9208;;
081013;0000;;4,93333;;
081014;0000;;2,08333;;
081015;0000;;2,89583;;
081016;0000;;2,94166;;
081017;0000;;3,07083;;
081018;0000;;1,35;;
081019;0000;;0,525;;
081020;0000;;2,675;;
081021;0000;;2,67916;;
081022;0000;;3,77083;;
081023;0000;;4,59166;;
081024;0000;;1,27826;;
081025;0000;;0,712499;;
081026;0000;;1,89583;;
081027;0000;;1,675;;
081028;0000;;1,45;;
081029;0000;;2,17083;;
081030;0000;;1,0875;;
081031;0000;;0,841665;;
081101;0000;;0,762499;;
081102;0000;;0,633332;;
081103;0000;;0,995832;;
081104;0000;;1,1375;;
081105;0000;;1,5125;;
081106;0000;;3,45416;;
081107;0000;;1,44091;;
081108;0000;;1,325;;
081109;0000;;5,71666;;
081110;0000;;2,18333;;
081111;0000;;2,22916;;
081112;0000;;1,84583;;
081113;0000;;1,94583;;
081114;0000;;2,32916;;
081115;0000;;1,84167;;
081116;0000;;1,425;;
081117;0000;;1,6625;;
081118;0000;;1,80833;;
081119;0000;;1,70416;;
081120;0000;;1,94583;;
081121;0000;;3,57391;;
081122;0000;;4,675;;
081123;0000;;1,3;;
081124;0000;;2,75417;;
081125;0000;;1,825;;
081126;0000;;2,2375;;
081127;0000;;1,55416;;
081128;0000;;3,59999;;
081129;0000;;1,74166;;
081130;0000;;1,38333;;
081201;0000;;3,49583;;
081202;0000;;2,3375;;
081203;0000;;2,875;;
081204;0000;;2,03636;;
081205;0000;;3,1;;
081206;0000;;1,30416;;
081207;0000;;1,15;;
081208;0000;;1,05416;;
081209;0000;;1,64166;;
081210;0000;;1,99166;;
081211;0000;;1,24737;;
081212;0000;;1,66666;;
081213;0000;;1,85833;;
081214;0000;;1,07916;;
081215;0000;;2,2;;
081216;0000;;1,7;;
081217;0000;;2,02083;;
081218;0000;;1,68333;;
081219;0000;;3,58333;;
081220;0000;;3,20416;;
081221;0000;;2,575;;
081222;0000;;2,28333;;
081223;0000;;2,05833;;
081224;0000;;2,3;;
081225;0000;;1,29565;;
081226;0000;;1,4875;;
081227;0000;;1,41666;;
081228;0000;;1,825;;
081229;0000;;2,34166;;
081230;0000;;2,47916;;
081231;0000;;2,10833;;
090101;0000;;0,00833331;;
090102;0000;;0,579165;;
090103;0000;;0,3375;;
090104;0000;;0,204166;;
090105;0000;;1,225;;
090106;0000;;0,995832;;
090107;0000;;1,17916;;
090108;0000;;0,908332;;
090109;0000;;;;
090110;0000;;;;
090111;0000;;;;
090112;0000;;;;
090113;0000;;;;
090114;0000;;;;
090115;0000;;;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;;;
090121;0000;;;;
090122;0000;;;;
090123;0000;;;;
090124;0000;;;;
090125;0000;;;;
090126;0000;;;;
090127;0000;;;;
090128;0000;;;;
090129;0000;;;;
090130;0000;;;;
090131;0000;;;;
090201;0000;;;;
090202;0000;;;;
090203;0000;;;;
090204;0000;;;;
090205;0000;;;;
090206;0000;;5,19999;;
090207;0000;;0,799999;;
090208;0000;;1,1875;;
090209;0000;;1,3;;
090210;0000;;1,54166;;
090211;0000;;3,20416;;
090212;0000;;1,28333;;
090213;0000;;1,1;;
090214;0000;;1,89166;;
090215;0000;;0,583332;;
090216;0000;;6,24999;;
090217;0000;;7,425;;
090218;0000;;2,22916;;
090219;0000;;1,40833;;
090220;0000;;3,37826;;
090221;0000;;1,91666;;
090222;0000;;1,875;;
090223;0000;;2,57083;;
090224;0000;;2,25;;
090225;0000;;3,34999;;
090226;0000;;2,42916;;
090227;0000;;3,15416;;
090228;0000;;2,20416;;
090301;0000;;1,74583;;
090302;0000;;2,88333;;
090303;0000;;3,12916;;
090304;0000;;4,40416;;
090305;0000;;2,10416;;
090306;0000;;8,52499;;
090307;0000;;7,57082;;
090308;0000;;1,70833;;
090309;0000;;3,05;;
090310;0000;;2,25;;
090311;0000;;3,2625;;
090312;0000;;1,975;;
090313;0000;;7,47499;;
090314;0000;;1,59091;;
090315;0000;;2,32083;;
090316;0000;;3,43333;;
090317;0000;;3,51666;;
090318;0000;;4,12499;;
090319;0000;;2,79166;;
090320;0000;;2,82916;;
090321;0000;;2,14583;;
090322;0000;;2,75;;
090323;0000;;2,02916;;
090324;0000;;8,09166;;
090325;0000;;2,55833;;
090326;0000;;2,175;;
090327;0000;;7,46521;;
090328;0000;;3,38333;;
090329;0000;;3,92083;;
090330;0000;;8,66666;;
090331;0000;;31,4875;;
090401;0000;;15,8;;
090402;0000;;3,10833;;
090403;0000;;;;
090404;0000;;5,65833;;
090405;0000;;4,22916;;
090406;0000;;6,02499;;
090407;0000;;3,5875;;
090408;0000;;3,32083;;
090409;0000;;3,1913;;
090410;0000;;1,62917;;
090411;0000;;1,72916;;
090412;0000;;2,1875;;
090413;0000;;3,32083;;
090414;0000;;2,71249;;
090415;0000;;2,22083;;
090416;0000;;5,26666;;
090417;0000;;;;
090418;0000;;0,520832;;
090419;0000;;0,387499;;
090420;0000;;2,0625;;
090421;0000;;5,675;;
090422;0000;;;;
090423;0000;;;;
090424;0000;;2,15833;;
090425;0000;;3,31666;;
090426;0000;;3,20833;;
090427;0000;;3,87916;;
090428;0000;;4,08333;;
090429;0000;;13,1917;;
090430;0000;;19,9792;;
090501;0000;;7,71249;;
090502;0000;;4,14347;;
090503;0000;;4,09583;;
090504;0000;;9,63332;;
090505;0000;;7,43749;;
090506;0000;;6,99583;;
090507;0000;;14,175;;
090508;0000;;;;
090509;0000;;;;
090510;0000;;;0,709665;
090511;0000;;;1,10628;
090512;0000;;;;
